,id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,rating_delta,moves,opening_eco,opening_name,opening_ply
245,9793,1,1503010000000.0,1503010000000.0,29,1,2,30+10,8334,1389,2077,1339,50,15063,191,653,4
246,499,0,1502920000000.0,1502920000000.0,22,1,2,30+15,8334,1389,3155,1400,-11,15223,192,784,4
247,4390,0,1502920000000.0,1502920000000.0,38,1,0,10+0,5751,1849,8265,1389,460,14312,195,1150,5
248,13408,1,1502850000000.0,1502850000000.0,46,2,2,8+0,619,1395,8265,1378,17,12907,201,494,9
249,10462,1,1502850000000.0,1502850000000.0,23,0,0,5+5,8334,1370,9279,1257,113,12158,212,1052,6
250,1867,1,1502840000000.0,1502840000000.0,31,1,0,10+3,8334,1360,8173,1332,28,6741,71,756,5
251,18054,0,1502740000000.0,1502740000000.0,51,1,0,10+0,552,1311,8265,1360,-49,16487,172,642,4
252,10577,0,1502740000000.0,1502740000000.0,87,2,0,20+0,4764,1714,8265,1360,354,12132,215,1054,6
253,16606,1,1502730000000.0,1502730000000.0,31,2,0,45+30,8334,1354,6326,1217,137,13624,201,462,5
254,16514,1,1502720000000.0,1502720000000.0,38,1,2,15+15,7669,1245,8265,1346,-101,4703,258,868,5
255,13549,0,1502680000000.0,1502680000000.0,43,1,0,10+4,8334,1346,1027,1099,247,13703,206,463,6
256,13457,1,1502650000000.0,1502650000000.0,105,1,0,9+2,8334,1336,514,1287,49,555,7,587,4
257,13810,0,1503010000000.0,1503010000000.0,87,0,0,10+0,2533,1580,4761,1555,25,1410,10,238,2
258,9397,0,1503010000000.0,1503010000000.0,36,2,2,10+0,4688,1555,2588,1580,-25,17225,108,1284,6
259,15432,1,1503010000000.0,1503010000000.0,38,1,2,6+6,5881,1649,2588,1547,102,17998,154,315,6
260,17835,1,1503010000000.0,1503010000000.0,110,1,2,8+0,8643,1426,2588,1527,-101,17294,152,352,3
261,9670,1,1502920000000.0,1502920000000.0,48,1,2,15+0,2533,1557,3125,1547,10,12576,221,1092,8
262,6590,0,1502910000000.0,1502920000000.0,95,2,0,5+8,2533,1557,5460,1607,-50,5774,319,705,5
263,5206,0,1502910000000.0,1502910000000.0,70,2,2,5+8,5374,1607,2588,1557,50,18649,2,61,1
264,450,0,1502910000000.0,1502910000000.0,42,1,0,10+0,2533,1557,702,1632,-75,8061,101,1327,7
265,3288,1,1490290000000.0,1490290000000.0,177,0,0,10+3,864,1535,2588,1609,-74,13369,209,526,11
266,8339,1,1490290000000.0,1490290000000.0,114,2,2,10+2,55,1713,2588,1558,155,18679,0,437,2
267,9691,1,1490290000000.0,1490290000000.0,57,1,0,10+2,2533,1497,57,1730,-233,7202,71,774,2
268,14333,1,1490280000000.0,1490290000000.0,57,1,0,7+3,8232,1437,2588,1552,-115,13636,201,462,5
269,4723,0,1472840000000.0,1472840000000.0,82,3,1,10+0,6629,1516,2588,1552,-36,18531,3,61,2
270,7793,1,1471100000000.0,1471100000000.0,29,2,0,7+3,2533,1513,835,1456,57,8496,121,1194,5
271,2739,1,1440990000000.0,1440990000000.0,70,1,2,10+0,6356,1355,2588,1478,-123,13551,206,522,7
272,3733,1,1504010000000.0,1504010000000.0,97,2,0,10+0,8173,1638,3460,1614,24,13833,206,463,6
273,4372,1,1503970000000.0,1503980000000.0,99,1,0,6+5,8173,1613,6945,1934,-321,10190,83,142,11
274,9363,0,1503970000000.0,1503970000000.0,74,1,2,10+0,2761,1865,8103,1613,252,3917,242,982,5
275,5430,1,1503970000000.0,1503970000000.0,48,2,2,8+0,6644,1776,8103,1587,189,4119,239,961,2
276,6573,1,1503880000000.0,1503880000000.0,77,2,0,15+0,8173,1568,5455,1593,-25,17744,162,357,6
277,4242,1,1503880000000.0,1503880000000.0,80,1,2,15+0,5370,1605,8103,1546,59,10569,72,1135,6
278,2409,1,1503880000000.0,1503880000000.0,35,1,0,8+0,8173,1518,7814,1709,-191,6740,71,756,5
279,5810,1,1503880000000.0,1503880000000.0,33,1,0,10+0,7878,1728,8103,1527,201,4494,265,1188,8
280,11310,1,1503870000000.0,1503870000000.0,87,2,0,10+0,8173,1515,1220,1379,136,10699,72,1141,4
281,6513,1,1503870000000.0,1503870000000.0,40,1,2,10+0,8173,1538,4010,1501,37,18420,77,1010,4
282,1878,1,1503870000000.0,1503870000000.0,54,1,2,10+0,3888,1511,8103,1516,-5,5079,264,874,4
283,1875,1,1503870000000.0,1503870000000.0,67,1,2,10+0,4924,1464,8103,1495,-31,12676,220,1081,9
284,11121,1,1503870000000.0,1503870000000.0,21,2,0,10+0,8173,1470,5000,1475,-5,15897,191,645,4
285,9846,1,1503870000000.0,1503870000000.0,14,2,2,10+0,6427,1490,8103,1440,50,11423,201,503,6
286,14517,0,1502640000000.0,1502650000000.0,71,1,0,15+15,5904,1611,9054,1974,-363,216,273,913,18
287,12436,1,1502630000000.0,1502630000000.0,72,0,2,10+0,5904,1611,9087,1945,-334,4038,319,727,8
288,4097,1,1502600000000.0,1502600000000.0,62,1,2,10+0,8965,1584,5958,1611,-27,187,29,270,5
289,14656,1,1502590000000.0,1502590000000.0,48,1,2,10+0,6895,1942,5958,1611,331,6351,0,1433,1
290,16828,1,1502550000000.0,1502550000000.0,6,0,2,10+2,5474,1217,5958,1611,-394,13915,197,293,6
291,18308,1,1502550000000.0,1502550000000.0,69,3,1,20+0,5904,1611,6841,2059,-448,3950,277,1181,12
292,8916,1,1502500000000.0,1502500000000.0,72,1,0,15+15,5904,1611,3390,1478,133,334,96,1337,4
293,5320,1,1502500000000.0,1502500000000.0,40,2,2,15+15,3248,1486,5958,1552,-66,14189,195,646,5
294,11734,1,1502500000000.0,1502500000000.0,29,2,0,15+15,5904,1453,3390,1496,-43,18368,77,682,2
295,18151,1,1502500000000.0,1502500000000.0,44,1,0,15+15,5904,1340,3188,1326,14,3161,36,214,2
296,9522,1,1502500000000.0,1502500000000.0,59,2,0,10+0,1896,1532,5958,1500,32,18209,152,371,3
297,15021,1,1504140000000.0,1504140000000.0,115,1,0,10+0,2355,1560,6938,1557,3,16832,185,550,6
298,14564,1,1504140000000.0,1504140000000.0,70,1,2,10+0,2355,1571,8716,1577,-6,18553,3,62,2
299,3134,1,1504140000000.0,1504140000000.0,36,1,2,10+0,2355,1580,2806,1617,-37,18532,3,61,2
300,16975,1,1504050000000.0,1504050000000.0,83,1,0,10+0,6799,1531,2398,1593,-62,14109,197,295,7
301,2810,1,1504050000000.0,1504050000000.0,99,3,1,10+0,4753,1449,2398,1597,-148,14754,199,299,9
302,17877,1,1503950000000.0,1503960000000.0,43,1,0,10+0,6521,1743,2398,1604,139,16884,185,564,6
303,5593,1,1503950000000.0,1503950000000.0,89,1,0,10+0,7234,1604,2398,1614,-10,14744,199,305,8
304,2098,1,1503520000000.0,1503520000000.0,96,1,2,10+0,6097,1550,2398,1605,-55,3547,239,977,3
305,2594,0,1503460000000.0,1503460000000.0,116,2,2,10+0,6620,1630,2398,1605,25,14920,193,781,8
306,15840,0,1503440000000.0,1503440000000.0,78,2,2,15+0,2247,1475,2398,1605,-130,18808,0,434,1
307,6525,0,1503440000000.0,1503440000000.0,77,2,0,15+0,2355,1605,2283,1475,130,18670,2,61,1
308,11038,0,1503440000000.0,1503440000000.0,70,2,2,15+0,2247,1475,2398,1605,-130,16211,171,663,3
309,1820,0,1503430000000.0,1503430000000.0,27,1,0,10+0,868,1570,2398,1605,-35,14958,193,1018,7
310,9824,0,1503420000000.0,1503420000000.0,102,1,2,10+0,2355,1605,4132,1500,105,18524,2,61,1
311,12623,0,1503420000000.0,1503420000000.0,21,1,0,10+0,4009,1500,2398,1605,-105,14781,198,298,9
312,13584,0,1503420000000.0,1503420000000.0,33,1,0,10+0,2355,1605,4132,1500,105,18525,2,61,1
313,2726,0,1503380000000.0,1503380000000.0,74,1,2,10+0,6825,1513,2398,1605,-92,14685,193,1035,5
314,14038,1,1504270000000.0,1504270000000.0,65,1,0,25+5,2693,1790,1421,1874,-84,1016,0,827,1
315,10898,1,1504270000000.0,1504270000000.0,81,1,0,25+5,1397,1864,229,1805,59,7644,94,1221,5
316,9283,1,1504220000000.0,1504220000000.0,45,1,2,25+5,855,1496,1421,1861,-365,3071,41,458,3
317,14086,1,1504200000000.0,1504200000000.0,52,1,0,25+5,1397,1851,9198,1853,-2,12274,218,1047,8
318,17777,1,1504190000000.0,1504190000000.0,51,1,0,10+0,7930,1861,1421,1863,-2,32,82,111,4
319,10023,1,1504190000000.0,1504190000000.0,48,3,1,10+0,8284,1618,8896,1609,9,17156,152,352,3
320,10095,1,1504190000000.0,1504190000000.0,20,1,2,10+0,8997,1620,8219,1607,13,6482,0,1433,1
321,4482,1,1504190000000.0,1504190000000.0,50,2,2,10+0,8284,1621,3867,1496,125,7766,99,1314,5
322,3314,1,1504190000000.0,1504190000000.0,98,1,2,10+0,8284,1633,8298,1581,52,15246,192,785,5
323,5146,1,1504190000000.0,1504190000000.0,106,2,2,10+0,8364,1623,8219,1623,0,12378,211,1072,6
324,5967,1,1504190000000.0,1504190000000.0,19,1,0,10+0,8284,1612,5643,1614,-2,13689,201,462,5
325,2633,1,1504190000000.0,1504190000000.0,22,1,0,10+0,2787,1605,8219,1624,-19,13153,201,495,8
326,5367,1,1504050000000.0,1504050000000.0,114,3,1,10+0,1169,1693,8219,1621,72,2962,343,460,4
327,5087,1,1504050000000.0,1504050000000.0,69,1,2,10+0,8284,1631,1198,1684,-53,8388,117,1194,4
328,9078,1,1504050000000.0,1504050000000.0,34,2,2,10+0,8879,1636,8219,1619,17,13103,204,470,8
329,8330,1,1504050000000.0,1504050000000.0,40,2,2,10+0,8284,1613,4526,1617,-4,13334,208,532,8
330,6697,1,1504050000000.0,1504050000000.0,108,1,2,10+0,8284,1627,2829,1495,132,13210,201,499,6
331,15589,1,1504050000000.0,1504050000000.0,27,1,0,10+0,2774,1480,8219,1643,-163,11400,174,67,3
332,14851,1,1504030000000.0,1504030000000.0,63,1,0,10+0,8284,1631,8898,1652,-21,7774,99,1314,5
333,9393,1,1504030000000.0,1504030000000.0,31,1,0,10+0,8497,1687,8219,1641,46,14181,195,843,5
334,4464,1,1504030000000.0,1504030000000.0,71,1,0,10+0,8284,1630,5307,1638,-8,13706,206,463,6
335,7901,1,1504020000000.0,1504030000000.0,92,2,2,10+0,4942,1414,8219,1624,-210,12377,211,1072,6
336,10207,1,1504020000000.0,1504020000000.0,47,2,0,10+0,8284,1619,5021,1419,200,13344,208,518,7
337,15126,1,1504020000000.0,1504020000000.0,56,1,2,10+0,8284,1629,2793,1659,-30,14906,193,778,5
338,16052,1,1504020000000.0,1504020000000.0,48,1,0,10+0,2743,1649,8219,1639,10,11474,174,67,3
339,16872,1,1504020000000.0,1504020000000.0,124,1,2,10+0,5238,1677,8219,1627,50,1046,0,827,1
340,4271,1,1504020000000.0,1504020000000.0,49,2,0,10+0,2959,1705,8219,1636,69,14404,196,1154,8
341,16058,1,1504020000000.0,1504020000000.0,64,1,2,10+0,8284,1647,8473,1635,12,8429,150,1296,13
342,683,1,1503970000000.0,1503970000000.0,29,1,0,10+0,8284,1637,8379,1627,10,13123,204,466,7
343,7989,1,1503950000000.0,1503960000000.0,45,1,0,10+0,8284,1626,5885,1631,-5,13649,201,462,5
344,3311,1,1503940000000.0,1503940000000.0,96,1,2,10+0,5543,1602,8219,1615,-13,16914,185,550,6
345,225,1,1503940000000.0,1503940000000.0,92,1,2,10+0,7601,1634,8219,1603,31,11473,174,67,3
346,5631,1,1503940000000.0,1503940000000.0,40,2,2,10+0,3813,1611,8219,1591,20,13137,201,494,9
347,6570,1,1503940000000.0,1503940000000.0,123,2,0,10+0,8284,1579,3946,1623,-44,13087,205,496,19
348,134,1,1503940000000.0,1503940000000.0,129,2,0,10+0,3542,1995,8219,1581,414,265,5,590,4
349,854,1,1503940000000.0,1503940000000.0,120,2,2,10+0,1250,1589,8219,1569,20,2902,303,426,9
350,14468,1,1503870000000.0,1503870000000.0,71,3,1,10+0,8284,1570,7149,1555,15,13733,206,463,6
351,1638,1,1503850000000.0,1503850000000.0,97,2,0,10+0,8284,1559,2803,1557,2,17401,152,352,3
352,16109,1,1503850000000.0,1503850000000.0,60,1,0,10+0,2753,1546,8219,1571,-25,3025,41,443,2
353,15831,1,1503620000000.0,1503620000000.0,57,1,0,10+0,2012,1550,8219,1567,-17,9558,91,1360,6
354,4552,1,1503620000000.0,1503620000000.0,38,1,0,5+7,8284,1560,181,1419,141,3332,83,117,5
355,16679,1,1503510000000.0,1503510000000.0,111,1,0,8+0,9209,1840,8219,1564,276,16522,196,1158,8
356,3565,1,1503170000000.0,1503170000000.0,119,1,2,10+0,3345,1660,8219,1549,111,2343,45,209,4
357,7857,1,1503080000000.0,1503080000000.0,33,2,0,10+0,8284,1534,3173,1678,-144,15683,192,783,5
358,4019,1,1502650000000.0,1502650000000.0,32,1,0,10+0,8217,1789,8219,1538,251,2408,311,98,6
359,4915,1,1502190000000.0,1502190000000.0,96,1,2,15+0,6864,1841,8338,1921,-80,16593,173,166,8
360,17337,1,1501840000000.0,1501840000000.0,92,3,1,8+10,8406,1926,2629,1737,189,282,4,1466,2
361,1455,1,1501770000000.0,1501770000000.0,64,1,2,8+2,272,1629,8338,1887,-258,6375,239,962,3
362,5041,1,1501770000000.0,1501770000000.0,10,1,2,5+5,8766,1860,8338,1712,148,16919,188,556,7
363,3079,1,1501600000000.0,1501600000000.0,85,1,0,20+8,8406,1500,2347,1568,-68,417,9,1007,4
364,12316,1,1503980000000.0,1503980000000.0,40,1,2,10+0,4176,1780,722,2132,-352,8709,144,1296,10
365,16880,1,1503350000000.0,1503350000000.0,58,1,2,10+0,7247,966,3795,1124,-158,10988,72,1125,2
366,15974,1,1502930000000.0,1502930000000.0,26,0,2,15+15,3419,884,7290,951,-67,947,1,739,2
367,4079,1,1502640000000.0,1502640000000.0,4,0,2,15+15,7247,945,921,1070,-125,12037,191,635,3
368,18651,1,1502530000000.0,1502530000000.0,118,2,2,10+0,7247,971,1284,1149,-178,1981,71,656,3
369,3198,1,1502410000000.0,1502410000000.0,11,2,0,15+15,1928,1238,7290,985,253,6401,0,1433,1
370,15094,1,1502390000000.0,1502390000000.0,163,0,1,10+0,7247,972,3421,1247,-275,1613,19,247,2
371,18707,1,1502390000000.0,1502390000000.0,95,2,0,10+0,1149,1107,7290,961,146,5490,71,757,4
372,2948,1,1502380000000.0,1502380000000.0,37,1,2,10+0,7247,974,2948,1129,-155,3730,239,967,3
373,16997,1,1502320000000.0,1502330000000.0,101,2,0,10+2,6937,1203,7290,970,233,16694,172,164,3
374,5912,1,1502320000000.0,1502320000000.0,80,0,2,10+0,7247,998,4376,937,61,18235,152,361,5
375,15452,1,1502320000000.0,1502320000000.0,78,1,2,10+0,7247,1016,6912,1126,-110,6438,0,1433,1
376,12320,1,1502270000000.0,1502270000000.0,89,0,1,10+0,7247,1025,5163,1153,-128,5946,153,358,4
377,12792,1,1502270000000.0,1502270000000.0,42,2,2,10+0,7247,1047,1342,1151,-104,3831,241,967,4
378,11514,1,1502230000000.0,1502230000000.0,8,0,2,10+0,3034,998,7290,1016,-18,14139,195,845,6
379,17026,1,1502230000000.0,1502230000000.0,101,0,0,10+0,3365,1127,7290,1044,83,16181,171,661,3
380,4399,1,1502150000000.0,1502150000000.0,65,0,0,10+0,7247,1020,1956,1200,-180,3998,241,992,3
381,99,1,1502140000000.0,1502140000000.0,60,2,2,10+0,7247,1069,1826,1071,-2,3925,241,980,4
382,2164,1,1502140000000.0,1502140000000.0,71,3,1,10+0,1807,1071,7290,1068,3,3398,239,977,3
383,18860,1,1502120000000.0,1502120000000.0,44,1,2,10+0,7247,1115,2128,1223,-108,3653,240,967,4
384,4695,1,1502120000000.0,1502120000000.0,20,1,2,10+0,7247,1190,2075,1213,-23,3652,240,967,4
385,9586,1,1502050000000.0,1502050000000.0,41,1,0,10+0,7536,1337,7290,1337,0,12073,191,635,3
386,4664,1,1502050000000.0,1502050000000.0,40,1,2,10+0,7247,1500,5635,1500,0,10379,72,1125,2
387,17670,1,1503810000000.0,1503810000000.0,27,1,0,25+25,6231,1500,9018,1571,-71,15690,192,790,7
388,8399,1,1503760000000.0,1503760000000.0,59,1,2,15+10,7937,1367,4283,1866,-499,6315,0,1433,1
389,15788,1,1503760000000.0,1503760000000.0,19,2,0,10+0,4944,1590,7897,1373,217,7235,71,774,2
390,2288,1,1503760000000.0,1503760000000.0,50,2,2,10+0,7937,1377,8805,1667,-290,18757,0,434,1
391,13011,1,1503760000000.0,1503760000000.0,34,1,2,10+0,5327,1558,7897,1358,200,12294,233,1065,15
392,1357,1,1503360000000.0,1503360000000.0,15,2,0,5+8,7035,1476,7897,1367,109,7129,71,774,2
393,5898,1,1503360000000.0,1503360000000.0,52,1,2,5+8,7937,1376,7090,1469,-93,6572,0,1433,1
394,12810,1,1503360000000.0,1503360000000.0,65,2,0,5+8,7035,1460,7897,1386,74,7130,71,774,2
395,212,1,1503260000000.0,1503260000000.0,67,1,0,10+0,7937,1372,1663,1408,-36,15405,192,785,5
396,3793,1,1503090000000.0,1503090000000.0,31,1,2,5+5,7937,1373,9317,2148,-775,9080,108,1251,4
397,15272,0,1504120000000.0,1504120000000.0,130,2,2,8+0,7520,1500,4400,1395,105,17468,152,311,2
398,7792,1,1503860000000.0,1503860000000.0,125,2,0,8+0,6648,1382,4400,1414,-32,18091,153,343,5
399,14519,1,1503790000000.0,1503790000000.0,76,1,2,15+5,195,1320,4400,1400,-80,17300,152,352,3
400,9677,1,1503780000000.0,1503790000000.0,121,1,0,15+5,4290,1383,200,1330,53,2190,42,1421,3
401,5923,0,1503780000000.0,1503780000000.0,53,1,0,30+0,4290,1383,2885,1242,141,4020,241,992,3
402,15380,1,1503500000000.0,1503500000000.0,116,0,2,16+0,158,1469,4400,1357,112,17936,154,323,9
403,15472,0,1503340000000.0,1503340000000.0,47,1,0,25+0,2139,959,4400,1357,-398,18885,0,181,4
404,6394,0,1503330000000.0,1503340000000.0,53,1,0,25+0,4290,1357,2171,959,398,3567,239,977,3
405,14668,0,1503330000000.0,1503330000000.0,76,2,2,25+0,2139,959,4400,1357,-398,18884,0,181,4
406,2926,1,1503370000000.0,1503370000000.0,110,3,1,15+10,1414,1588,5585,1691,-103,13158,201,495,8
407,8437,1,1503260000000.0,1503260000000.0,67,2,0,15+3,1414,1541,3228,1586,-45,8149,103,1201,9
408,13266,1,1503250000000.0,1503250000000.0,17,1,0,30+5,1414,1517,3029,1320,197,15164,191,210,4
409,11291,1,1503240000000.0,1503250000000.0,39,2,0,25+15,6770,1569,1443,1569,0,882,1,735,2
410,4699,1,1503190000000.0,1503190000000.0,94,1,2,30+0,6786,1563,1443,1498,65,5351,155,374,5
411,16826,1,1503180000000.0,1503180000000.0,37,1,0,10+10,7094,1903,1443,1512,391,4914,319,727,8
412,3697,1,1502890000000.0,1502900000000.0,37,2,0,20+0,554,1612,2682,1450,162,10139,84,134,5
413,1756,0,1502890000000.0,1502890000000.0,34,1,0,15+15,8088,1327,2682,1450,-123,9740,71,137,3
414,8996,0,1502890000000.0,1502890000000.0,41,0,0,10+0,4148,1245,2682,1450,-205,10018,83,117,5
415,4493,0,1502890000000.0,1502890000000.0,30,1,2,15+7,7145,1921,2682,1451,470,15840,191,665,4
416,10248,1,1502480000000.0,1502480000000.0,51,1,0,10+0,5131,1462,2682,1464,-2,18882,0,406,3
417,14280,1,1502480000000.0,1502480000000.0,79,2,0,10+0,2638,1450,8468,1486,-36,16852,184,546,6
418,18071,1,1502480000000.0,1502480000000.0,83,1,0,10+0,2638,1439,6390,1418,21,16846,184,544,5
419,12449,1,1501700000000.0,1501700000000.0,14,1,2,8+8,116,1728,7925,1500,228,13470,206,514,6
420,3206,1,1504180000000.0,1504180000000.0,21,1,0,10+0,3062,1547,4814,1563,-16,6885,73,21,4
421,7621,1,1504170000000.0,1504180000000.0,47,1,0,10+0,7559,1863,4814,1567,296,7042,73,0,2
422,6987,1,1504170000000.0,1504170000000.0,38,1,0,10+0,4728,1559,355,1423,136,5829,36,433,2
423,1614,1,1504170000000.0,1504170000000.0,34,1,2,10+0,4728,1570,427,1611,-41,6247,77,688,7
424,2130,1,1504170000000.0,1504170000000.0,39,1,0,10+0,2679,1562,4814,1582,-20,7018,74,0,6
425,14154,1,1504000000000.0,1504000000000.0,43,1,0,5+9,4728,1576,7321,1386,190,3416,239,977,3
426,3906,1,1504000000000.0,1504000000000.0,41,2,0,5+8,3559,1353,4814,1595,-242,1380,81,113,3
427,8478,1,1503980000000.0,1503980000000.0,49,1,0,16+7,4728,1591,5990,1326,265,3582,239,977,3
428,4870,1,1503980000000.0,1503980000000.0,38,0,2,10+10,187,1560,4814,1580,-20,6868,73,21,4
429,15954,1,1503240000000.0,1503240000000.0,70,0,2,5+5,6556,1727,4814,1574,153,10503,72,1143,4
430,13444,1,1503240000000.0,1503240000000.0,48,1,2,10+0,4728,1579,797,1841,-262,5759,307,448,4
431,12476,1,1502280000000.0,1502280000000.0,50,1,2,10+0,5023,1877,4814,1558,319,6870,163,372,11
432,16126,1,1502280000000.0,1502280000000.0,57,1,0,10+0,4728,1536,8493,1962,-426,2115,41,1423,3
433,4881,1,1502270000000.0,1502280000000.0,148,0,1,10+0,4728,1529,2981,1763,-234,3606,239,977,3
434,4437,1,1502270000000.0,1502270000000.0,62,2,2,10+7,7286,1590,4814,1515,75,10499,72,1143,4
435,10283,1,1501820000000.0,1501820000000.0,29,1,0,10+0,7348,1653,4814,1522,131,6056,61,191,2
436,360,1,1501820000000.0,1501820000000.0,52,2,2,10+0,5199,1675,4814,1505,170,10562,72,1145,6
437,4434,1,1501820000000.0,1501820000000.0,26,2,2,10+0,5925,1547,4814,1491,56,10560,72,1145,6
438,10092,1,1501820000000.0,1501820000000.0,59,1,2,10+0,4728,1507,6107,1399,108,5551,36,283,2
439,981,1,1501820000000.0,1501820000000.0,2,3,1,10+0,5251,1641,4814,1502,139,10237,72,1125,2
440,3594,1,1501820000000.0,1501820000000.0,195,3,1,10+0,4728,1496,8444,1703,-207,2068,44,674,5
441,5789,1,1501820000000.0,1501820000000.0,56,1,2,10+0,5305,1482,4814,1484,-2,10498,72,1143,4
442,8947,1,1501810000000.0,1501810000000.0,40,1,2,10+0,4728,1486,8350,1909,-423,6155,36,682,2
443,1925,1,1501810000000.0,1501810000000.0,31,2,0,10+0,5343,1919,4814,1488,431,1365,11,243,2
444,5584,1,1501810000000.0,1501810000000.0,60,1,2,10+0,4728,1488,8763,2192,-704,2013,41,443,2
445,8059,1,1501810000000.0,1501810000000.0,45,1,0,10+0,4728,1470,874,1684,-214,3511,239,977,3
446,13844,1,1501670000000.0,1501670000000.0,63,3,1,5+8,4728,1465,3648,1659,-194,6127,62,195,3
447,11628,1,1501670000000.0,1501670000000.0,17,1,0,10+0,3346,1586,4814,1473,113,471,241,976,5
448,16009,1,1501670000000.0,1501670000000.0,34,1,0,10+0,6024,1548,4814,1488,60,7014,74,0,6
449,3420,1,1501670000000.0,1501670000000.0,36,2,2,10+0,4728,1500,1636,1501,-1,1991,41,443,2
450,8406,1,1501660000000.0,1501670000000.0,62,2,2,10+0,4038,1509,4814,1487,22,7000,76,16,8
451,5176,1,1501660000000.0,1501660000000.0,46,3,1,7+5,4094,1356,4814,1491,-135,10407,72,1125,2
452,14580,1,1501650000000.0,1501650000000.0,34,1,2,10+0,4728,1495,7998,1771,-276,2078,41,443,2
453,11754,1,1504020000000.0,1504020000000.0,38,1,0,5+5,1370,1529,2972,1639,-110,17376,152,352,3
454,1550,1,1504020000000.0,1504020000000.0,107,1,0,5+5,2903,1631,1389,1537,94,15649,192,792,6
455,1954,1,1504020000000.0,1504020000000.0,42,1,2,5+5,1370,1546,2972,1621,-75,8526,121,1195,6
456,13563,1,1504020000000.0,1504020000000.0,35,1,0,5+5,6766,1568,2972,1636,-68,18236,152,361,5
457,10922,1,1503670000000.0,1503670000000.0,122,2,2,5+5,3112,1354,2972,1631,-277,17638,152,369,5
458,16515,1,1503670000000.0,1503670000000.0,71,2,0,5+5,2903,1626,3235,1384,242,8868,120,1214,7
459,1181,1,1503330000000.0,1503330000000.0,42,1,2,5+5,2903,1639,2459,1813,-174,7248,77,690,6
460,8186,1,1503080000000.0,1503080000000.0,2,0,2,5+5,2903,1646,3708,1795,-149,3347,239,961,2
461,11234,1,1503080000000.0,1503080000000.0,11,1,0,5+5,2903,1646,8606,939,707,4561,248,1377,4
462,14499,1,1503080000000.0,1503080000000.0,54,1,2,5+5,2903,1657,4691,1678,-21,11279,79,819,8
463,14728,1,1503080000000.0,1503080000000.0,58,1,0,5+5,4612,1667,2972,1668,-1,18474,77,695,5
464,4245,1,1503080000000.0,1503080000000.0,42,1,2,5+5,2903,1683,432,1599,84,16760,181,574,4
465,1531,1,1503080000000.0,1503080000000.0,116,3,1,5+5,437,1596,2972,1686,-90,6167,36,682,2
466,15171,1,1502990000000.0,1502990000000.0,74,2,2,5+5,122,1769,2972,1659,110,1791,10,245,2
467,5664,1,1502990000000.0,1502990000000.0,54,2,2,5+5,2903,1668,127,1761,-93,5681,36,433,2
468,4899,1,1502990000000.0,1502990000000.0,85,1,0,5+5,122,1752,2972,1677,75,1207,15,225,2
469,14246,1,1502990000000.0,1502990000000.0,38,1,2,5+5,2903,1688,127,1743,-55,9060,111,1268,10
470,2593,1,1502990000000.0,1502990000000.0,41,1,0,5+5,2210,1582,2972,1704,-122,17367,152,352,3
471,5971,1,1502990000000.0,1502990000000.0,121,2,0,5+5,2903,1693,2937,1666,27,8860,120,1214,7
